Player,Value,Squad
Aaron Meijers,0.075,RKC Waalwijk
Faissal Al Mazyani,0.65,RKC Waalwijk
Julian Lelieveld,0.5,RKC Waalwijk
Godfried Roemeratoe,0.5,RKC Waalwijk
Kevin Felida,0.2,RKC Waalwijk
Yassin Oukili,0.9,RKC Waalwijk
Tim van de Loo,0.6,RKC Waalwijk
Daouda Weidmann,0.3,RKC Waalwijk
Patrick Vroegh,0.15,RKC Waalwijk
Mohamed Ihattaren,1.0,RKC Waalwijk
Reuven Niemeijer,0.3,RKC Waalwijk
Richard van der Venne,0.225,RKC Waalwijk
Chris Lokesa,0.4,RKC Waalwijk
Ilias Takidine,0.1,RKC Waalwijk
Alexander Jakobsen,0.075,RKC Waalwijk
Richonell Margaret,0.7,RKC Waalwijk
Denilho Cleonise,0.4,RKC Waalwijk
Silvester van der Water,0.375,RKC Waalwijk
Oskar Zawada,0.7,RKC Waalwijk
Michiel Kramer,0.125,RKC Waalwijk
