Player,Nation,Pos,Squad,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG
Gonzalo Plata,ECU,"MF,FW",Flamengo,23,7.6,1,0,0,12,7,2,11,4,13,,,0
Tomas Pochettino,ARG,MF,Fortaleza,27,18.3,3,0,0,19,20,4,131,5,10,,,0
Mateo Ponte,URU,DF,Botafogo (RJ),20,12.6,3,0,0,22,9,3,42,21,25,,,0
Werik PopГі,BRA,FW,Juventude,22,0.6,2,1,1,4,1,1,0,0,0,,,0
Gustavo Prado,BRA,MF,Internacional,18,7.4,1,0,0,9,10,2,33,1,15,,,0
Bruno Praxedes,BRA,MF,Vasco da Gama,21,5.5,2,0,0,13,7,0,12,4,8,,,0
Erick Pulgar,CHI,MF,Flamengo,30,19.4,7,1,1,33,13,0,10,28,28,,,0
Du Queiroz,BRA,MF,GrГЄmio,24,6.5,2,0,0,6,1,0,4,9,13,,,0
Igor Rabello,BRA,DF,AtlГ©tico Mineiro,28,10.7,3,1,0,14,5,1,1,16,11,,,0
Rafael,BRA,"DF,MF",Botafogo (RJ),33,0.0,0,0,0,0,0,0,0,0,0,,,0
ZГ© Rafael,BRA,MF,Palmeiras,30,10.6,7,0,0,28,18,0,4,12,16,,,0
Rafinha,BRA,DF,SГЈo Paulo,38,5.8,3,0,0,7,6,0,9,5,2,,,0
Railan,BRA,"DF,MF",CuiabГЎ,23,13.3,4,0,0,15,17,1,45,25,12,,,0
AndrГ© Ramalho,BRA,DF,Corinthians,31,16.5,5,1,0,23,6,1,1,24,15,,,0
Eric Ramires,BRA,MF,RB Bragantino,23,12.3,4,0,0,17,18,1,10,8,17,,,0
Ramon,BRA,DF,CuiabГЎ,22,29.3,9,0,0,36,25,2,85,26,43,,,0
Randerson,BRA,MF,AtlГ©tico Goianiense,19,0.2,0,0,0,1,0,0,0,0,1,,,0
Pedro Rangel,BRA,GK,AtlГ©tico Goianiense,23,6.0,3,0,0,0,0,0,0,0,0,,,1
Raniele,BRA,MF,Corinthians,27,25.4,8,0,0,34,31,1,11,46,33,,,0
Rafael RatГЈo,BRA,"FW,MF",Bahia,28,4.9,0,0,0,9,5,1,7,1,10,,,0
Wellington Rato,BRA,"MF,FW",SГЈo Paulo,31,11.7,2,0,0,10,20,4,92,1,4,,,0
Raul,BRA,MF,RB Bragantino,27,14.5,2,0,0,20,13,0,2,22,19,,,1
Pedro Raul,BRA,FW,Corinthians,27,6.0,2,0,0,12,11,2,2,0,9,,,0
Leonardo Realpe,ECU,DF,RB Bragantino,22,1.0,0,0,0,1,1,0,0,5,2,,,0
Reinaldo,BRA,DF,GrГЄmio,34,28.1,6,0,0,21,22,2,93,21,32,,,0
Vitor Reis,BRA,DF,Palmeiras,18,16.2,3,0,0,24,10,0,0,14,13,,,0
Robert Renan,BRA,DF,Internacional,20,10.7,2,0,0,13,0,0,12,16,19,,,0
RenГЄ,BRA,DF,Internacional,31,11.6,2,0,0,12,16,0,20,19,20,,,0
Rezende,BRA,"MF,DF",Bahia,29,6.4,3,0,0,13,13,0,0,8,15,,,0
Rhaldney,BRA,MF,AtlГ©tico Goianiense,25,24.0,10,0,0,57,39,1,11,13,46,,,0
Everton Ribeiro,BRA,MF,Bahia,34,29.8,4,0,0,37,70,1,57,36,36,,,0
Ricardo,BRA,MF,VitГіria,29,11.6,0,0,0,17,14,0,8,13,26,,,0
JoГЈo Ricardo Riedi,BRA,GK,Fortaleza,35,38.0,2,0,0,0,5,0,0,0,1,,,0
Charles Rigon Matos,BRA,MF,Corinthians,27,6.2,4,0,0,11,7,2,9,9,25,,,0
Rikelme,BRA,DF,CuiabГЎ,20,5.5,0,0,0,6,4,1,18,11,8,,,0
Rildo,BRA,MF,Juventude,24,1.3,0,0,0,4,4,0,1,1,1,,,0
Richard RГ­os,COL,MF,Palmeiras,23,19.4,6,0,0,45,35,1,35,20,36,,,0
Riquelme,BRA,MF,RB Bragantino,18,0.1,0,0,0,0,1,0,0,0,0,,,0
Robert,BRA,MF,Cruzeiro,18,4.4,1,0,0,2,3,1,5,1,1,,,0
Jhonata Robert,BRA,MF,CriciГєma,24,1.8,0,0,0,1,10,0,12,1,6,,,0
Kaique Rocha,BRA,DF,Athletico Paranaense,22,27.6,3,0,0,18,10,1,5,35,28,,,0
Marcos Rocha,BRA,DF,Palmeiras,35,21.5,5,1,0,29,14,2,53,34,32,,,0
Pedro Rocha Neves,BRA,"FW,MF",Fortaleza,29,2.4,0,0,0,4,4,0,6,0,3,,,0
Sergio Rochet,URU,GK,Internacional,30,28.0,4,0,0,0,7,0,0,1,1,,,0
Yeferson Rodallega,COL,DF,AtlГ©tico Goianiense,23,1.2,0,0,0,0,0,0,4,0,1,,,0
Rodrigo,BRA,MF,SГЈo Paulo,19,0.8,0,0,0,1,2,0,3,1,2,,,0
Arthur Rodrigues,BRA,FW,Cruzeiro,19,0.9,1,0,0,1,0,2,0,0,0,,,0
Emerson RodrГ­guez,COL,"MF,FW",Vasco da Gama,23,8.8,1,0,0,6,7,5,28,5,5,,,0
Emiliano RodrГ­guez,URU,FW,AtlГ©tico Goianiense,20,12.2,2,0,0,10,22,8,7,1,2,,,0
James RodrГ­guez,COL,"FW,MF",SГЈo Paulo,32,0.4,0,0,0,0,0,1,5,0,0,,,0
Luciano RodrГ­guez,URU,"FW,MF",Bahia,20,10.0,2,0,0,5,30,3,11,3,5,,,0
AgustГ­n Rogel,URU,DF,Internacional,26,11.7,2,1,0,17,5,0,1,9,7,,,0
Robert Rojas,PAR,DF,Vasco da Gama,27,2.0,0,0,0,2,0,0,1,2,3,,,0
Guilherme RomГЈo,BRA,DF,AtlГ©tico Goianiense,26,30.7,5,0,0,23,52,4,65,27,17,,,0
ГЃngel Romero,PAR,"FW,MF",Corinthians,31,16.1,6,0,0,20,42,9,53,5,9,,,0
Lucas Romero,ARG,MF,Cruzeiro,29,28.1,8,1,1,42,26,0,7,17,45,,,0
Г“scar Romero,PAR,MF,Botafogo (RJ),31,7.5,5,0,0,12,17,0,49,6,11,,,0
RГґmulo,BRA,DF,AtlГ©tico Mineiro,20,5.5,4,1,1,9,1,0,4,12,9,,,0
Romulo,BRA,MF,Internacional,23,19.9,3,0,0,38,17,1,3,36,31,,,0
Romulo,BRA,MF,Palmeiras,22,2.0,0,0,0,4,4,0,14,1,4,,,0
Ronald,BRA,MF,CriciГєma,26,16.8,6,0,0,38,24,0,26,18,30,,,0
Ronald,BRA,MF,GrГЄmio,20,0.5,0,0,0,1,0,0,0,0,1,,,0
Ronaldo,BRA,MF,Juventude,27,44.6,3,1,0,26,15,0,3,12,23,,,0
Budiga Roni,BRA,"MF,DF",AtlГ©tico Goianiense,24,16.1,5,0,0,17,12,0,8,15,26,,,0
Rony,BRA,"FW,MF",Palmeiras,28,19.1,4,0,0,26,29,17,37,4,13,,,0
Matheus Rossetto,BRA,MF,Fortaleza,27,17.2,3,0,0,16,12,0,2,16,18,,,0
Rossi,BRA,"MF,FW",Vasco da Gama,30,5.6,3,0,0,9,8,2,49,5,7,,,0
AgustГ­n Rossi,ARG,GK,Flamengo,28,35.0,1,0,0,0,8,0,0,0,1,,,0
Ruan,BRA,DF,SГЈo Paulo,24,8.0,1,0,0,10,1,0,0,6,11,,,1
Ruan,BRA,FW,Juventude,18,1.1,0,0,0,5,3,1,1,0,0,,,0
Rubens,BRA,"MF,FW",AtlГ©tico Mineiro,22,13.3,4,1,1,16,13,8,46,22,37,,,0
Alan Ruschel,BRA,DF,Juventude,34,24.9,7,2,2,29,39,0,94,34,36,,,0
JosГ© Sabino,BRA,DF,SГЈo Paulo,27,10.8,3,0,0,11,5,0,6,13,14,,,0
Daniel Sales,BRA,DF,Flamengo,17,0.0,0,0,0,0,0,0,0,0,0,,,0
Rodrigo Sam,BRA,DF,Juventude,28,8.9,4,1,0,13,8,1,0,21,11,,,0
Philipe Sampaio,BRA,DF,AtlГ©tico Goianiense,29,1.0,0,0,0,1,2,0,1,0,1,,,0
Alex Sandro,BRA,DF,Flamengo,33,5.7,1,0,0,14,6,3,17,8,8,,,0
Alex Santana,BRA,MF,Corinthians,28,7.4,4,0,0,15,12,0,0,5,9,,,0
Ademir Santos,BRA,"FW,MF",Bahia,28,12.6,0,0,0,16,27,7,52,8,19,,,0
Allyson Aires dos Santos,BRA,DF,CuiabГЎ,33,1.0,1,0,0,0,0,0,0,3,0,,,0
Eduardo Santos,BRA,DF,RB Bragantino,26,19.1,5,0,0,7,10,0,5,18,27,,,0
Juan Santos,BRA,"MF,FW",SГЈo Paulo,21,2.9,0,0,0,6,2,2,0,2,3,,,0
JГєnior Santos,BRA,"FW,MF",Botafogo (RJ),29,16.5,2,0,0,16,16,20,20,1,7,,,0
Kayke Santos,BRA,FW,Athletico Paranaense,15,0.0,0,0,0,0,0,0,0,0,0,,,0
Luis Eduardo Marques dos Santos,BRA,DF,Fortaleza,26,8.5,0,0,0,10,4,1,46,9,15,,,0
Renzo Saravia,ARG,"DF,MF",AtlГ©tico Mineiro,30,25.5,3,0,0,43,31,1,60,28,47,,,0
Eduardo Sasha,BRA,FW,RB Bragantino,31,23.1,7,1,0,20,39,5,12,5,4,,,0
Lucas Sasha,BRA,MF,Fortaleza,33,13.6,2,0,0,36,22,0,4,25,43,,,0
Gustavo Sauer,BRA,MF,CuiabГЎ,30,5.6,0,0,0,5,12,1,12,0,11,,,0
Jefferson Savarino,VEN,MF,Botafogo (RJ),27,22.3,3,0,0,9,6,6,117,2,2,,,0
Gustavo Scarpa,BRA,MF,AtlГ©tico Mineiro,30,24.9,7,1,1,12,44,5,232,14,25,,,0
Cleiton Schwengber,BRA,GK,RB Bragantino,26,30.0,4,1,0,1,10,0,0,0,1,,,0
Kevin Serna,COL,MF,Fluminense,26,9.7,1,0,0,12,15,2,40,7,20,,,0
Igor Serrote,BRA,DF,GrГЄmio,18,1.4,0,0,0,3,1,0,5,0,2,,,0
Juan Sforza,ARG,MF,Vasco da Gama,21,13.9,3,0,0,18,20,0,5,17,16,,,0
Shaylon,BRA,"MF,FW",AtlГ©tico Goianiense,26,24.1,3,0,0,14,7,1,130,16,9,,,0
Ogundana Shola,NGA,FW,Flamengo,18,0.0,0,0,0,0,0,0,0,0,0,,,0
AndrГ© Silva,BRA,"FW,MF",SГЈo Paulo,26,17.1,3,0,0,24,21,6,19,5,1,,,0
Luan Silva,BRA,MF,VitГіria,24,17.6,5,0,0,29,14,0,4,27,12,,,0
Lucas Silva,BRA,MF,Cruzeiro,30,22.1,5,0,0,27,19,1,20,5,8,,,1
Rafael Silva,BRA,FW,Cruzeiro,31,5.9,2,1,0,7,3,3,2,1,3,,,0
Thiago Silva,BRA,DF,Fluminense,39,15.0,2,0,0,4,6,0,0,15,9,,,0
Everton Soares,BRA,MF,Flamengo,27,6.0,1,0,0,5,7,2,16,2,6,,,0
FГЎbio Soares,BRA,FW,VitГіria,19,1.0,0,0,0,0,1,0,3,0,3,,,0
Tiquinho Soares,BRA,FW,Botafogo (RJ),33,15.0,4,1,0,38,38,4,7,3,9,,,0
Fernando Sobral,BRA,MF,CuiabГЎ,29,22.2,7,0,0,31,34,1,72,21,46,,,0
Yeferson Soteldo,VEN,"MF,FW",GrГЄmio,26,18.6,2,0,0,7,38,3,78,7,5,,,0
Yan Souto,BRA,DF,Juventude,22,2.6,0,0,0,1,0,0,1,1,4,,,0
Gabriel Souza,BRA,FW,Vasco da Gama,19,1.0,1,0,0,2,3,0,1,1,1,,,0
Hugo Souza,BRA,GK,Corinthians,25,22.0,3,0,0,0,2,0,0,0,0,,,0
Igor VinГ­cius de Souza,BRA,"DF,MF",SГЈo Paulo,26,27.4,7,1,1,18,37,2,108,19,35,,,1
Josef de Souza,BRA,MF,Vasco da Gama,34,0.8,1,1,0,3,1,0,0,1,1,,,0
Everaldo Stum,BRA,FW,Bahia,32,22.8,6,0,0,31,29,6,34,4,15,,,0
DamiГЎn SuГЎrez,URU,DF,Botafogo (RJ),35,13.8,5,0,0,26,12,2,50,8,24,,,0
Bruno Tabata,BRA,MF,Internacional,26,11.9,2,0,0,10,19,3,64,6,8,,,0
Gabriel Taliari,BRA,FW,Juventude,26,10.2,1,0,0,17,30,5,5,1,7,,,0
Talisson,BRA,FW,RB Bragantino,21,1.3,0,0,0,4,3,0,6,0,1,,,0
TchГЄ TchГЄ,BRA,MF,Botafogo (RJ),31,17.4,2,1,0,14,16,0,21,5,9,,,0
Alex Teixeira,BRA,FW,Vasco da Gama,34,2.6,0,0,0,0,8,1,1,1,1,,,0
Alex Telles,BRA,"DF,MF",Botafogo (RJ),31,7.2,1,0,0,10,3,0,55,10,7,,,0
David Terans,URU,MF,Fluminense,29,2.4,1,0,0,4,5,0,8,0,3,,,0
Felipe Teresa,BRA,FW,Flamengo,18,0.1,0,0,0,0,0,0,0,0,0,,,0
Thaciano,BRA,"FW,MF",Bahia,28,26.0,6,0,0,26,20,25,11,17,13,,,0
Thiaguinho,BRA,MF,Juventude,26,3.4,1,0,0,8,6,0,3,2,4,,,0
Tiago,BRA,FW,Bahia,18,0.7,0,0,0,2,1,0,4,0,1,,,0
Guilherme Tinga,BRA,DF,Fortaleza,30,23.9,3,1,0,18,9,2,70,33,22,,,0
Titi,BRA,DF,Fortaleza,35,22.4,8,0,0,36,18,1,1,29,18,,,0
FГ©lix Torres Caicedo,ECU,DF,Corinthians,27,19.0,3,0,0,25,5,2,3,27,11,,,0
Miguel Trauco,PER,DF,CriciГєma,31,16.1,3,1,0,16,3,0,32,10,23,,,0
Bruno TubarГЈo,BRA,DF,AtlГ©tico Goianiense,28,17.6,4,1,1,14,17,1,71,16,19,,,0
Bruno Uvini,BRA,DF,VitГіria,32,4.8,1,0,0,2,1,0,0,6,1,,,0
Enner Valencia,ECU,FW,Internacional,34,10.7,2,0,0,15,17,4,12,1,5,,,0
Vanderlan,BRA,"DF,MF",Palmeiras,21,11.7,0,0,0,19,5,0,44,13,19,,,0
Guillermo Varela,URU,DF,Flamengo,30,11.5,2,0,0,10,18,1,29,12,12,,,0
Eduardo Vargas,CHI,"MF,FW",AtlГ©tico Mineiro,34,9.5,1,0,0,7,24,7,5,3,10,,,0
Pablo Vegetti,ARG,FW,Vasco da Gama,35,33.2,7,0,0,34,72,28,16,1,11,,,0
Raphael Veiga,BRA,MF,Palmeiras,28,27.5,3,1,0,19,45,4,208,8,13,,,0
Fausto Vera,ARG,MF,Corinthians,23,20.799999999999997,1,0,0,30,13,0,12,16,18,,,1
Gabriel Veron,BRA,"MF,FW",Cruzeiro,21,17.9,3,0,0,19,6,2,10,8,21,,,0
JoГЈo Victor,BRA,DF,Flamengo,17,0.0,0,0,0,0,0,0,0,0,0,,,0
JoГЈo Victor,BRA,DF,Vasco da Gama,25,19.7,6,2,1,13,23,0,6,22,27,,,0
Marcos Victor,BRA,DF,Athletico Paranaense,22,0.0,0,0,0,0,0,0,0,0,0,,,0
Dudu Vieira,BRA,MF,Juventude,29,3.0,1,0,0,4,3,0,0,4,3,,,0
Felipe Vieira,BRA,DF,Fluminense,18,1.8,0,0,0,3,2,0,1,4,3,,,0
Lucas Villalba,ARG,DF,Cruzeiro,29,14.7,2,0,0,18,6,1,11,18,9,,,0
MathГ­as Villasanti,PAR,MF,GrГЄmio,27,26.0,5,0,0,43,29,0,12,43,46,,,0
MatГ­as ViГ±a,URU,DF,Flamengo,26,4.7,1,0,0,4,2,0,16,5,4,,,0
Alix Vinicius,BRA,DF,AtlГ©tico Goianiense,24,22.7,6,2,1,22,9,3,1,31,22,,,2
Caio VinГ­cius,BRA,"DF,MF",VitГіria,25,6.7,6,0,0,8,7,0,3,5,9,,,0
Eduardo VinГ­cius,BRA,MF,CuiabГЎ,18,0.2,0,0,0,1,0,0,0,0,0,,,0
Mateus Vital,BRA,"MF,FW",Cruzeiro,25,5.9,0,0,0,5,14,0,8,1,7,,,0
VitГЈo,BRA,DF,Internacional,23,27.8,5,0,0,18,9,0,4,22,25,,,0
Vitinho,BRA,MF,AtlГ©tico Mineiro,19,5.4,2,0,0,2,6,1,5,3,3,,,0
Vitinho,BRA,MF,RB Bragantino,20,0.5,0,0,0,1,0,0,2,0,0,,,0
Vitinho,BRA,DF,Botafogo (RJ),24,29.9,7,0,0,33,30,4,160,12,24,,,0
Paulo Vitor,BRA,MF,AtlГ©tico Mineiro,19,5.9,4,0,0,13,5,0,0,3,7,,,0
Rayan Vitor,BRA,"MF,FW",Vasco da Gama,17,9.5,2,0,0,7,20,0,8,5,9,,,0
Felipe Vizeu,BRA,FW,CriciГєma,26,4.9,1,1,0,6,9,2,0,2,4,,,0
Wagner,BRA,DF,VitГіria,24,35.1,5,1,0,17,9,2,4,50,20,,,1
Walace,BRA,MF,Cruzeiro,28,5.1,2,0,0,11,7,0,1,6,8,,,0
Wallace,BRA,MF,Flamengo,18,0.2,0,0,0,0,0,0,1,0,0,,,0
Walter,BRA,GK,CuiabГЎ,36,36.0,5,0,0,1,2,0,0,0,0,,,0
Wanderson,BRA,"MF,FW",Internacional,29,11.3,3,0,0,14,12,2,50,6,5,,,0
Welington,BRA,"DF,MF",SГЈo Paulo,22,18.9,6,0,0,24,24,0,65,19,23,,,0
JosГ© Welison,BRA,MF,Fortaleza,28,9.8,1,1,0,11,4,0,7,13,22,,,0
JoГЈo Wellington,BRA,MF,Cruzeiro,20,3.3,1,0,0,4,6,0,1,5,6,,,0
Werton,BRA,FW,Flamengo,20,0.5,0,0,0,0,2,1,1,1,2,,,0
Wesley,BRA,DF,Flamengo,20,26.0,1,0,0,36,51,2,83,37,57,,,1
Wesley,BRA,MF,Internacional,24,27.9,11,0,0,56,83,9,70,15,28,,,0
Wesley,BRA,"MF,FW",Corinthians,18,16.0,2,0,0,16,37,4,44,5,12,,,0
Weverton,BRA,DF,Cruzeiro,20,0.1,0,0,0,0,0,0,0,0,0,,,0
WГ©verton,BRA,GK,Palmeiras,36,37.0,2,0,0,0,9,0,0,0,1,,,0
William,BRA,DF,Cruzeiro,28,32.9,8,0,0,42,23,0,184,49,66,,,0
Willian,BRA,MF,VitГіria,30,29.4,8,0,0,45,43,1,3,34,34,,,0
EstГЄvГЈo Willian,BRA,MF,Palmeiras,16,23.3,4,0,0,24,36,7,69,6,25,,,0
Samuel Xavier,BRA,DF,Fluminense,33,30.6,5,0,0,39,55,2,69,26,30,,,0
Yago,BRA,MF,Bahia,28,0.8,3,0,0,7,1,0,0,0,3,,,0
Bruno Zapelli,ARG,MF,Athletico Paranaense,21,15.7,3,0,0,19,18,1,90,9,19,,,0
Federico Zaracho,ARG,MF,AtlГ©tico Mineiro,25,9.7,2,0,0,10,15,1,6,12,12,,,0
Zeca,BRA,DF,VitГіria,29,4.3,1,0,0,1,3,2,18,2,5,,,0
Mateo Zuleta,COL,MF,AtlГ©tico Goianiense,21,0.5,1,0,0,2,2,0,3,1,1,,,0
