Player,Nation,Pos,Squad,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG
Filippo Terracciano,ITA,"DF,MF",Milan,21,6.0,3,0,0,11,9,1,3,7,6,,,0
Pietro Terracciano,ITA,GK,Fiorentina,34,3.0,0,0,0,0,0,0,0,0,0,,,0
Florian Thauvin,FRA,"FW,MF",Udinese,31,21.7,0,0,0,10,27,3,165,7,14,,,0
Malick Thiaw,GER,DF,Milan,22,20.1,2,0,0,24,6,1,3,16,16,,,3
Morten Thorsby,NOR,MF,Genoa,28,21.1,6,0,0,53,15,9,9,5,28,,,1
KhГ©phren Thuram,FRA,MF,Juventus,23,25.8,5,0,0,36,22,0,13,11,24,,,0
Marcus Thuram,FRA,FW,Inter,26,25.4,1,0,0,30,36,13,13,3,10,,,0
Rafael TolГіi,ITA,DF,Atalanta,33,5.2,1,0,0,6,2,0,2,7,5,,,0
Fikayo Tomori,ENG,DF,Milan,26,17.7,4,1,1,10,8,0,6,20,25,,,0
Luka TopaloviД‡,SVN,MF,Inter,18,0.1,0,0,0,0,0,0,0,0,1,,,0
Lorenzo Tosto,ITA,DF,Empoli,18,0.0,0,0,0,0,0,0,0,0,0,,,0
Souleymane TourГ©,FRA,DF,Udinese,21,8.1,2,2,0,15,6,1,6,9,6,,,1
Stefano Turati,ITA,GK,Monza,22,29.7,1,0,0,0,12,0,0,0,0,,,0
Kacper Urbanski,POL,MF,Monza,19,8.3,3,0,0,13,7,0,12,4,5,,,0
Lautaro Valenti,ARG,DF,Parma,25,17.3,6,1,1,24,7,0,2,13,12,,,0
NicolГЎs Valentini,ARG,DF,Hellas Verona,23,12.5,5,1,1,22,5,0,5,15,22,,,0
Emanuele Valeri,ITA,"DF,MF",Parma,25,31.9,1,0,0,28,26,0,129,30,32,,,0
ГЃlex Valle,ESP,DF,Como,20,11.4,2,0,0,14,18,1,15,6,11,,,0
Mattia Valoti,ITA,"FW,MF",Monza,30,0.4,1,0,0,2,2,0,0,0,3,,,0
Ignace Van Der Brempt,BEL,DF,Como,22,14.0,3,0,0,21,15,0,20,16,30,,,0
Devis VГЎsquez,COL,GK,Empoli,26,32.0,2,0,0,1,4,0,1,0,0,,,0
Johan VГЎsquez,MEX,DF,Genoa,25,33.8,9,0,0,31,32,1,7,50,32,,,0
MatГ­as Vecino,URU,MF,Lazio,32,9.7,7,0,0,20,2,0,2,6,7,,,0
Danilo Veiga,POR,"MF,DF",Lecce,21,4.2,0,0,0,6,11,0,17,4,6,,,0
Renato Veiga,POR,DF,Juventus,21,12.1,2,0,0,9,2,1,0,19,12,,,0
Lorenzo Venturino,ITA,MF,Genoa,18,1.9,0,0,0,3,1,0,10,0,3,,,0
Simone Verdi,ITA,"FW,MF",Como,32,1.3,1,0,0,1,1,0,13,0,2,,,0
Samuele Vignato,ITA,MF,Monza,20,5.2,0,0,0,3,3,1,14,0,3,,,0
Nicolas Viola,ITA,"MF,FW",Cagliari,34,14.1,2,0,0,20,34,8,80,3,7,,,0
Mattia Viti,ITA,DF,Empoli,22,28.6,3,0,0,29,29,1,0,45,42,,,0
Vitinha,POR,"FW,MF",Genoa,24,14.8,2,0,0,23,25,8,46,13,8,,,0
DuЕЎan VlahoviД‡,SRB,FW,Juventus,24,19.8,3,0,0,28,18,12,11,1,2,,,0
Vanja VlahoviД‡,SRB,MF,Atalanta,20,0.7,0,0,0,0,3,0,0,0,1,,,0
Nikola VlaЕЎiД‡,CRO,"MF,FW",Torino,26,23.5,0,0,0,28,26,6,25,8,17,,,0
Alessandro Vogliacco,ITA,DF,Parma,25,16.5,5,0,0,22,7,0,13,13,6,,,1
MГ«rgim Vojvoda,KVX,DF,Como,29,20.3,6,0,0,21,6,2,66,12,16,,,0
Stefan de Vrij,NED,DF,Inter,32,19.2,2,0,0,9,5,0,0,23,12,,,0
Kyle Walker,ENG,DF,Milan,34,7.3,1,0,0,7,4,0,10,9,9,,,0
Sebastian Walukiewicz,POL,DF,Empoli,24,20.5,6,0,0,33,7,1,26,18,20,,,0
Timothy Weah,USA,"MF,DF",Juventus,24,18.2,4,0,0,20,14,3,44,14,19,,,0
Mateusz Wieteska,POL,DF,Cagliari,27,2.0,1,0,0,4,0,0,0,7,0,,,0
John Yeboah,ECU,"FW,MF",Venezia,24,13.6,6,0,0,14,21,4,26,4,3,,,0
Kenan YД±ldД±z,TUR,MF,Juventus,19,26.7,2,1,0,25,48,4,113,6,29,,,0
Mattia Zaccagni,ITA,"MF,FW",Lazio,29,29.8,10,0,0,35,98,10,156,29,27,,,0
Nicola Zalewski,POL,MF,Inter,22,10.7,4,0,0,9,24,1,51,7,10,,,0
Andre-Frank Zambo Anguissa,CMR,MF,Napoli,28,31.7,5,0,0,39,36,2,23,34,26,,,0
Francesco Zampano,ITA,MF,Venezia,30,18.2,5,0,0,24,19,5,49,6,21,,,0
NicolГІ Zaniolo,ITA,"FW,MF",Atalanta,25,7.8,6,1,0,20,32,3,8,1,1,,,0
Alessandro Zanoli,ITA,MF,Genoa,23,19.0,3,0,0,17,19,1,65,12,21,,,0
DuvГЎn Zapata,COL,FW,Torino,33,6.5,1,0,0,10,8,2,3,2,5,,,0
Gabriele Zappa,ITA,DF,Cagliari,24,34.0,4,0,0,25,18,0,73,22,25,,,0
Davide Zappacosta,ITA,MF,Atalanta,32,23.0,3,0,0,19,14,6,95,10,16,,,0
Oier Zarraga,ESP,MF,Udinese,25,10.0,0,0,0,12,6,0,19,2,13,,,0
Jordan Zemura,ZIM,"MF,DF",Udinese,24,15.7,2,0,0,21,7,2,39,17,15,,,0
Alessio Zerbin,ITA,"FW,MF",Napoli,25,16.9,4,0,0,36,36,3,75,15,31,,,0
Kevin Zeroli,ITA,MF,Milan,19,4.5,0,0,0,5,1,2,2,2,3,,,0
Piotr ZieliЕ„ski,POL,MF,Inter,30,10.9,0,0,0,9,16,0,27,6,10,,,0
Nadir Zortea,ITA,MF,Cagliari,25,30.1,2,0,0,33,22,1,119,19,13,,,0
Szymon Е»urkowski,POL,MF,Empoli,26,1.2,0,0,0,2,1,0,0,1,4,,,0
Milan ДђuriД‡,BIH,FW,Parma,34,17.1,4,0,0,19,24,6,0,3,1,,,0
