Player,Nation,Pos,Squad,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG
Carl Starfelt,SWE,DF,Celta Vigo,29,25.2,5,0,0,21,11,0,0,28,21,,,0
Orri Steinn Г“skarsson,ISL,FW,Real Sociedad,19,10.5,1,0,0,7,6,10,7,2,6,,,0
Stoichkov,ESP,"MF,FW",AlavГ©s,30,7.8,1,0,0,9,16,5,14,1,8,,,0
Cristhian Stuani,URU,FW,Girona,37,12.0,4,0,0,35,7,11,2,8,7,,,0
ГЃlex SuГЎrez,ESP,DF,Las Palmas,31,27.3,12,0,0,27,21,1,1,15,25,,,2
Denis SuГЎrez,ESP,MF,Villarreal,30,6.8,0,0,0,1,7,0,25,4,8,,,0
Luka SuДЌiД‡,CRO,MF,Real Sociedad,21,19.9,4,0,0,11,15,3,18,15,18,,,0
Suso,ESP,"MF,FW",Sevilla,30,6.7,3,0,0,6,16,2,58,3,8,,,0
Williot Swedberg,SWE,"FW,MF",Celta Vigo,20,15.0,1,0,0,21,32,7,19,3,16,,,0
Mamadou Sylla,SEN,"FW,MF",Valladolid,30,17.6,5,0,0,16,32,13,9,3,5,,,0
Wojciech SzczД™sny,POL,GK,Barcelona,34,15.0,0,0,0,1,1,0,0,0,1,,,0
Alexander SГёrloth,NOR,FW,AtlГ©tico Madrid,28,17.4,4,0,0,26,13,8,5,1,5,,,0
Renato Tapia,PER,"MF,DF",LeganГ©s,29,26.9,8,0,0,38,34,0,12,30,36,,,0
CГ©sar TГЎrrega,ESP,DF,Valencia,22,33.6,7,0,0,56,15,0,1,19,37,,,2
AurГ©lien TchouamГ©ni,FRA,"DF,MF",Real Madrid,24,29.9,5,0,0,26,24,0,12,45,24,,,0
ГЃlvaro Tejero,ESP,"MF,DF",Espanyol,28,13.8,2,0,0,14,19,1,111,12,3,,,0
MartГ­n TejГіn,ESP,MF,Valencia,20,0.5,0,0,0,1,1,0,1,0,1,,,0
Nahuel Tenaglia,ARG,DF,AlavГ©s,28,32.5,11,0,0,38,45,2,84,48,59,,,0
Marc-AndrГ© ter Stegen,GER,GK,Barcelona,32,7.5,0,0,0,0,2,0,0,0,0,,,0
RamГіn Terrats,ESP,"MF,FW",Getafe,23,15.0,2,0,0,15,24,3,39,10,13,,,0
RaГєl de TomГЎs,ESP,FW,Rayo Vallecano,29,0.2,0,0,0,1,2,0,0,0,2,,,0
Pablo Torre,ESP,MF,Barcelona,21,3.4,0,0,0,4,8,1,13,3,4,,,0
David Torres,ESP,DF,Valladolid,21,15.4,5,0,0,13,3,0,3,11,9,,,1
FerrГЎn Torres,ESP,"FW,MF",Barcelona,24,12.3,1,1,0,5,16,6,17,4,5,,,0
Lucas TorrГі,ESP,MF,Osasuna,30,32.9,10,0,0,75,37,1,1,45,43,,,0
Hamari TraorГ©,MLI,DF,Real Sociedad,32,7.8,2,0,0,12,3,0,9,11,12,,,0
Г“scar Trejo,ARG,MF,Rayo Vallecano,36,5.5,1,0,0,17,12,1,7,4,5,,,0
Viktor Tsyhankov,UKR,"MF,FW",Girona,26,21.3,1,0,0,14,28,4,123,16,13,,,0
BeГ±at Turrientes,ESP,MF,Real Sociedad,22,10.5,4,0,0,13,23,0,19,7,6,,,0
Christantus Uche,NGA,"FW,MF",Getafe,21,27.6,8,2,1,55,68,19,21,9,21,,,0
Naci ГњnГјvar,NED,"FW,MF",Espanyol,21,0.3,0,0,0,0,1,1,2,0,2,,,0
Г“scar ValentГ­n,ESP,MF,Rayo Vallecano,29,20.4,5,0,0,57,31,0,3,22,39,,,0
GermГЎn Valera,ESP,MF,Valencia,22,1.6,0,0,0,2,4,0,6,3,1,,,0
Martin Valjent,SVK,DF,Mallorca,28,30.7,4,0,0,15,13,0,11,18,21,,,0
JesГєs Vallejo,ESP,DF,Real Madrid,27,1.5,0,0,0,0,0,0,0,2,0,,,0
Federico Valverde,URU,"MF,DF",Real Madrid,26,33.7,4,0,0,12,15,1,26,54,33,,,0
Siebe Van Der Heyden,BEL,DF,Mallorca,26,1.1,0,0,0,2,0,0,2,2,1,,,0
Ruben Vargas,SUI,"MF,FW",Sevilla,25,7.5,0,0,0,11,9,3,37,2,4,,,0
JosГ© Luis GarcГ­a VayГЎ,ESP,MF,Valencia,25,19.4,8,1,0,26,19,1,109,20,25,,,0
Jesus Vazquez,ESP,DF,Valencia,21,10.2,3,0,0,17,11,1,23,10,18,,,0
Lucas VГЎzquez,ESP,DF,Real Madrid,33,24.3,4,0,0,29,32,3,64,17,36,,,0
Alejo VГ©liz,ARG,FW,Espanyol,20,12.5,3,0,0,20,33,5,0,4,2,,,0
Mikel Vesga,ESP,MF,Athletic Club,31,11.0,1,0,0,14,4,0,8,16,17,,,0
Carlos Vicente,ESP,MF,AlavГ©s,25,34.4,3,0,0,38,63,10,266,14,33,,,0
Pau Victor,ESP,FW,Barcelona,22,3.5,2,0,0,7,3,0,3,2,1,,,0
Nacho Vidal,ESP,DF,Osasuna,29,1.4,0,0,0,2,1,0,2,0,0,,,0
Fran Vieites,ESP,GK,Real Betis,25,4.0,0,0,0,0,2,0,0,0,0,,,0
Sergio Viera,ESP,MF,Las Palmas,19,1.1,1,0,0,1,1,0,0,1,1,,,0
Asier Villalibre,ESP,FW,AlavГ©s,26,3.7,2,0,0,11,7,2,2,1,2,,,0
IvГЎn Villar,ESP,GK,Celta Vigo,27,4.0,0,0,0,0,0,0,0,0,0,,,0
Viti,ESP,DF,Las Palmas,26,22.0,5,0,0,28,31,0,46,25,47,,,0
Daniel Vivian,ESP,DF,Athletic Club,25,29.0,3,0,0,27,21,1,8,48,28,,,0
IГ±aki Williams,GHA,"MF,FW",Athletic Club,30,29.5,1,0,0,23,39,17,117,11,12,,,0
Nico Williams,ESP,MF,Athletic Club,22,22.2,1,0,0,17,35,10,109,7,19,,,0
Axel Witsel,BEL,DF,AtlГ©tico Madrid,35,9.5,1,0,0,4,5,1,0,11,12,,,0
Lamine Yamal,ESP,"MF,FW",Barcelona,17,31.7,3,0,0,30,60,13,104,15,29,,,0
Daniel YГЎГ±ez,ESP,MF,Real Madrid,17,0.0,0,0,0,0,1,0,0,0,0,,,0
BertuДџ YД±ldД±rД±m,TUR,FW,Getafe,22,12.0,7,0,0,33,18,14,7,1,5,,,0
Arsen Zakharyan,RUS,MF,Real Sociedad,21,0.8,0,0,0,1,0,0,1,1,1,,,0
Bryan Zaragoza,ESP,"MF,FW",Osasuna,22,20.4,4,0,0,19,39,9,103,5,11,,,0
Igor Zubeldia,ESP,DF,Real Sociedad,27,25.2,6,1,0,38,11,0,1,34,22,,,0
MartГ­n Zubimendi,ESP,MF,Real Sociedad,25,32.9,6,0,0,44,19,0,12,42,41,,,0
