Player,Nation,Pos,Squad,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Value,2CrdY,Fls,Fld,Off,Crs,Int,TklW,OG,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT
Luka Sucic,CRO,MF,Real Sociedad,21,29,21,1792,19.9,1,1,2,1,0,0,4,0,3.3,3.3,2.6,5.9,30,79,56,0.05,0.05,0.1,0.05,0.1,0.17,0.13,0.3,0.17,0.3,15.0,0,11,15,3,18,15,18,0,43,11,25.6,2.16,0.55,0.02,0.09
Suso,ESP,"FW,MF",Sevilla,30,16,4,606,6.7,0,2,2,0,0,0,3,0,0.7,0.7,1.6,2.3,20,43,74,0.0,0.3,0.3,0.0,0.3,0.11,0.24,0.35,0.11,0.35,1.5,0,6,16,2,58,3,8,0,16,4,25.0,2.38,0.59,0.0,0.0
Williot Swedberg,SWE,"FW,MF",Celta Vigo,20,32,15,1348,15.0,4,5,9,4,0,0,1,0,5.2,5.2,2.6,7.9,34,28,116,0.27,0.33,0.6,0.27,0.6,0.35,0.17,0.52,0.35,0.52,5.0,0,21,32,7,19,3,16,0,32,15,46.9,2.14,1.0,0.13,0.27
Mamadou Sylla,SEN,"FW,MF",Valladolid,30,29,17,1583,17.6,5,1,6,1,4,4,5,0,5.1,2.0,1.7,3.6,15,22,52,0.28,0.06,0.34,0.06,0.11,0.29,0.09,0.39,0.11,0.21,1.2,0,16,32,13,9,3,5,0,22,7,31.8,1.25,0.4,0.05,0.14
Wojciech Szczesny,POL,GK,Barcelona,34,15,15,1350,15.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
Alexander Sorloth,NOR,FW,Atlético Madrid,28,35,15,1566,17.4,20,2,22,19,1,1,4,0,16.8,16.0,1.6,17.6,32,31,81,1.15,0.11,1.26,1.09,1.21,0.97,0.09,1.06,0.92,1.01,25.0,0,26,13,8,5,1,5,0,79,42,53.2,4.54,2.41,0.24,0.45
Renato Tapia,PER,"MF,DF",Leganés,29,34,28,2424,26.9,1,0,1,1,0,0,8,0,0.6,0.6,0.4,1.0,17,83,20,0.04,0.0,0.04,0.04,0.04,0.02,0.01,0.04,0.02,0.04,2.0,0,38,34,0,12,30,36,0,14,6,42.9,0.52,0.22,0.07,0.17
Cesar Tarrega,ESP,DF,Valencia,22,34,34,3026,33.6,2,0,2,2,0,0,7,0,2.0,2.0,0.1,2.1,20,79,1,0.06,0.0,0.06,0.06,0.06,0.06,0.0,0.06,0.06,0.06,10.0,0,56,15,0,1,19,37,2,20,7,35.0,0.59,0.21,0.1,0.29
Aurelien Tchouameni,FRA,"DF,MF",Real Madrid,24,32,31,2689,29.9,0,0,0,0,0,0,5,0,1.7,1.7,0.6,2.2,19,154,13,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.07,0.06,0.07,75.0,0,26,24,0,12,45,24,0,19,3,15.8,0.64,0.1,0.0,0.0
Alvaro Tejero,ESP,"MF,DF",Espanyol,28,28,13,1238,13.8,1,4,5,1,0,0,2,0,0.6,0.6,2.9,3.5,27,46,72,0.07,0.29,0.36,0.07,0.36,0.04,0.21,0.26,0.04,0.26,1.8,0,14,19,1,111,12,3,0,17,4,23.5,1.24,0.29,0.06,0.25
Martin Tejon,ESP,"MF,DF",Valencia,20,4,0,49,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,4,6,0.0,0.0,0.0,0.0,0.0,0.16,0.05,0.21,0.16,0.21,0.5,0,1,1,0,1,0,1,0,1,1,100.0,1.84,1.84,0.0,0.0
Nahuel Tenaglia,ARG,DF,Alavés,28,34,33,2922,32.5,2,1,3,2,0,0,11,0,2.2,2.2,1.6,3.7,42,103,98,0.06,0.03,0.09,0.06,0.09,0.07,0.05,0.12,0.07,0.12,3.0,0,38,45,2,84,48,59,0,27,9,33.3,0.83,0.28,0.07,0.22
Marc-Andre ter Stegen,GER,GK,Barcelona,32,8,8,674,7.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ramon Terrats,ESP,"MF,FW",Getafe,23,26,16,1350,15.0,4,1,5,4,0,0,2,0,2.3000000000000003,2.3000000000000003,2.8,5.0,9,43,40,0.27,0.07,0.33,0.27,0.33,0.15,0.19,0.34,0.15,0.33,4.0,0,15,24,3,39,10,13,0,21,9,42.86,1.4,0.6,0.19,0.44
Raul de Tomas,ESP,"DF,FW",Rayo Vallecano,29,2,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0,1,2,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0
Pablo Torre,ESP,"MF,FW",Barcelona,21,10,4,310,3.4,3,1,4,3,0,0,0,0,0.4,0.4,0.8,1.1,5,17,20,0.87,0.29,1.16,0.87,1.16,0.11,0.23,0.33,0.11,0.33,6.0,0,4,8,1,13,3,4,0,6,4,66.7,1.74,1.16,0.5,0.75
David Torres,ESP,DF,Valladolid,21,18,15,1387,15.4,0,0,0,0,0,0,5,0,0.3,0.3,0.0,0.3,11,37,3,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,1.5,0,13,3,0,3,11,9,1,3,1,33.3,0.19,0.06,0.0,0.0
Ferran Torres,ESP,"FW,MF",Barcelona,24,27,12,1106,12.3,10,6,16,10,0,0,1,1,8.0,8.0,3.1,11.0,23,35,98,0.81,0.49,1.3,0.81,1.3,0.65,0.25,0.9,0.65,0.9,40.0,0,5,16,6,17,4,5,0,48,22,45.8,3.91,1.79,0.21,0.45
Lucas Torro,ESP,MF,Osasuna,30,35,35,2957,32.9,3,0,3,3,0,0,10,0,2.3,2.3,1.2,3.5,10,109,30,0.09,0.0,0.09,0.09,0.09,0.07,0.04,0.11,0.07,0.11,3.0,0,75,37,1,1,45,43,0,31,7,22.6,0.94,0.21,0.1,0.43
Hamari Traore,MLI,DF,Real Sociedad,32,11,9,700,7.8,0,1,1,0,0,0,2,0,0.0,0.0,0.2,0.3,12,26,20,0.0,0.13,0.13,0.0,0.13,0.01,0.03,0.04,0.01,0.04,2.0,0,12,3,0,9,11,12,0,1,0,0.0,0.13,0.0,0.0,0.0
Oscar Trejo,ARG,MF,Rayo Vallecano,36,19,6,496,5.5,1,0,1,1,0,0,1,0,0.6,0.6,1.0,1.6,15,37,28,0.18,0.0,0.18,0.18,0.18,0.11,0.18,0.28,0.11,0.28,0.5,0,17,12,1,7,4,5,0,5,2,40.0,0.91,0.36,0.2,0.5
Viktor Tsyhankov,UKR,"FW,MF",Girona,26,27,23,1913,21.3,2,5,7,2,0,0,1,0,2.8,2.8,3.9,6.7,62,65,195,0.09,0.24,0.33,0.09,0.33,0.13,0.18,0.31,0.13,0.31,18.0,0,14,28,4,123,16,13,0,35,10,28.6,1.65,0.47,0.06,0.2
Benat Turrientes,ESP,MF,Real Sociedad,22,21,11,942,10.5,0,0,0,0,0,0,4,0,0.6,0.6,0.2,0.7,18,42,28,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.07,0.05,0.07,10.0,0,13,23,0,19,7,6,0,7,2,28.6,0.67,0.19,0.0,0.0
Christantus Uche,NGA,"FW,MF",Getafe,21,33,30,2486,27.6,4,6,10,4,0,0,8,2,3.8,3.8,2.9,6.7,43,49,148,0.14,0.22,0.36,0.14,0.36,0.14,0.1,0.24,0.14,0.24,15.0,1,55,68,19,21,9,21,0,50,14,28.0,1.81,0.51,0.08,0.29
Naci Unuvar,NED,"MF,DF",Espanyol,21,2,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,1,4,0.0,0.0,0.0,0.0,0.0,0.14,0.09,0.23,0.14,0.23,2.0,0,0,1,1,2,0,2,0,1,0,0.0,2.9,0.0,0.0,0.0
Oscar Valentin,ESP,MF,Rayo Vallecano,29,34,18,1835,20.4,0,0,0,0,0,0,5,0,0.4,0.4,0.9,1.3,13,86,8,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,2.5,0,57,31,0,3,22,39,0,5,1,20.0,0.25,0.05,0.0,0.0
German Valera,ESP,MF,Valencia,22,8,1,148,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,1,2,10,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.09,0.08,0.09,1.5,0,2,4,0,6,3,1,0,3,2,66.7,1.82,1.22,0.0,0.0
Martin Valjent,SVK,DF,Mallorca,28,31,31,2763,30.7,3,0,3,3,0,0,4,0,0.8,0.8,0.1,0.9,23,91,17,0.1,0.0,0.1,0.1,0.1,0.03,0.0,0.03,0.03,0.03,6.0,0,15,13,0,11,18,21,0,12,5,41.7,0.39,0.16,0.25,0.6
Jesus Vallejo,ESP,DF,Real Madrid,27,4,1,138,1.5,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,5,1,0.0,0.65,0.65,0.0,0.65,0.0,0.08,0.08,0.0,0.08,1.0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Federico Valverde,URU,"MF,DF",Real Madrid,26,36,34,3032,33.7,6,4,10,6,0,0,4,0,2.7,2.7,3.1,5.8,66,226,76,0.18,0.12,0.3,0.18,0.3,0.08,0.09,0.17,0.08,0.17,130.0,0,12,15,1,26,54,33,0,57,22,38.6,1.69,0.65,0.11,0.27
Siebe Van Der Heyden,BEL,"DF,MF",Mallorca,26,2,1,97,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,5,1,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.1,0.03,0.1,2.5,0,2,0,0,2,2,1,0,1,0,0.0,0.93,0.0,0.0,0.0
Ruben Vargas,SUI,"FW,MF",Sevilla,25,11,9,671,7.5,2,1,3,2,0,0,0,0,2.0,2.0,0.8,2.7,29,14,63,0.27,0.13,0.4,0.27,0.4,0.26,0.1,0.37,0.26,0.37,7.0,0,11,9,3,37,2,4,0,17,5,29.4,2.28,0.67,0.12,0.4
Jose Luis Garcia Vaya,ESP,MF,Valencia,25,34,18,1742,19.4,2,2,4,0,2,2,8,1,2.1,0.5,2.1,2.7,13,142,19,0.1,0.1,0.21,0.0,0.1,0.11,0.11,0.22,0.03,0.14,9.0,0,26,19,1,109,20,25,0,14,6,42.9,0.72,0.31,0.0,0.0
Jesus Vazquez,ESP,DF,Valencia,21,19,10,919,10.2,0,0,0,0,0,0,3,0,0.1,0.1,0.6,0.8,32,21,48,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.08,0.01,0.08,3.0,0,17,11,1,23,10,18,0,5,1,20.0,0.49,0.1,0.0,0.0
Lucas Vazquez,ESP,DF,Real Madrid,33,32,25,2189,24.3,1,5,6,1,0,0,4,0,1.4,1.4,4.7,6.1,37,99,194,0.04,0.21,0.25,0.04,0.25,0.06,0.19,0.25,0.06,0.25,3.0,0,29,32,3,64,17,36,0,15,3,20.0,0.62,0.12,0.07,0.33
Alejo Veliz,ARG,FW,Espanyol,20,27,10,1127,12.5,1,0,1,1,0,0,3,0,2.3,2.3,0.6,2.8,2,8,27,0.08,0.0,0.08,0.08,0.08,0.18,0.04,0.22,0.18,0.22,2.5,0,20,33,5,0,4,2,0,19,6,31.6,1.52,0.48,0.05,0.17
Mikel Vesga,ESP,MF,Athletic Club,31,25,10,988,11.0,0,0,0,0,0,1,1,0,1.2,0.4,1.0,1.4,10,64,22,0.0,0.0,0.0,0.0,0.0,0.11,0.09,0.2,0.04,0.13,2.5,0,14,4,0,8,16,17,0,6,3,50.0,0.55,0.27,0.0,0.0
Carlos Vicente,ESP,"FW,MF",Alavés,25,37,35,3092,34.4,5,5,10,4,1,1,3,0,3.5,2.7,5.4,8.1,104,68,226,0.15,0.15,0.29,0.12,0.26,0.1,0.16,0.26,0.08,0.24,10.0,0,38,63,10,266,14,33,0,36,14,38.9,1.05,0.41,0.11,0.29
Pau Victor,ESP,FW,Barcelona,22,21,2,319,3.5,2,1,3,2,0,0,2,0,3.0,3.0,0.9,3.9,6,11,28,0.56,0.28,0.85,0.56,0.85,0.85,0.24,1.09,0.85,1.09,4.0,0,7,3,0,3,2,1,0,14,8,57.1,3.95,2.26,0.14,0.25
Nacho Vidal,ESP,DF,Osasuna,29,5,1,124,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0,2,1,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Fran Vieites,ESP,GK,Betis,25,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,2.0,0,0,2,0,0,0,0,0,1,1,100.0,0.25,0.25,0.0,0.0
Sergio Viera,ESP,MF,Las Palmas,19,2,1,96,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,0.0,0,1,1,0,0,1,1,0,1,0,0.0,0.94,0.0,0.0,0.0
Asier Villalibre,ESP,FW,Alavés,26,16,2,333,3.7,1,1,2,0,1,1,2,0,1.6,0.8,1.0,1.8,4,7,18,0.27,0.27,0.54,0.0,0.27,0.43,0.27,0.69,0.21,0.48,1.2,0,11,7,2,2,1,2,0,9,2,22.2,2.43,0.54,0.0,0.0
Ivan Villar,ESP,GK,Celta Vigo,27,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Viti,ESP,DF,Las Palmas,26,29,23,1982,22.0,0,2,2,0,0,0,5,0,0.1,0.1,1.4,1.4,43,44,65,0.0,0.09,0.09,0.0,0.09,0.0,0.06,0.06,0.0,0.06,2.0,0,28,31,0,46,25,47,0,3,2,66.7,0.14,0.09,0.0,0.0
Daniel Vivian,ESP,DF,Athletic Club,25,32,28,2608,29.0,4,0,4,4,0,0,3,0,1.9,1.9,0.4,2.3,36,185,6,0.14,0.0,0.14,0.14,0.14,0.07,0.01,0.08,0.07,0.08,40.0,0,27,21,1,8,48,28,0,19,5,26.3,0.66,0.17,0.21,0.8
Inaki Williams,GHA,FW,Athletic Club,30,35,29,2652,29.5,6,8,14,6,0,0,1,0,7.6,7.6,7.8,15.4,107,76,302,0.2,0.27,0.48,0.2,0.48,0.26,0.27,0.52,0.26,0.52,15.0,0,23,39,17,117,11,12,0,63,24,38.1,2.14,0.81,0.1,0.25
Nico Williams,ESP,FW,Athletic Club,22,29,22,1996,22.2,5,5,10,5,0,0,1,0,4.2,4.2,3.5,7.7,118,69,254,0.23,0.23,0.45,0.23,0.45,0.19,0.16,0.35,0.19,0.35,70.0,0,17,35,10,109,7,19,0,54,19,35.2,2.43,0.86,0.09,0.26
Axel Witsel,BEL,DF,Atlético Madrid,35,14,9,852,9.5,0,1,1,0,0,0,1,0,0.0,0.0,0.5,0.6,2,21,1,0.0,0.11,0.11,0.0,0.11,0.0,0.06,0.06,0.0,0.06,2.0,0,4,5,1,0,11,12,0,1,0,0.0,0.11,0.0,0.0,0.0
Lamine Yamal,ESP,FW,Barcelona,17,35,31,2856,31.7,9,13,22,9,0,0,3,0,9.8,9.8,13.9,23.8,181,160,433,0.28,0.41,0.69,0.28,0.69,0.31,0.44,0.75,0.31,0.75,200.0,0,30,60,13,104,15,29,0,144,47,32.6,4.54,1.48,0.06,0.19
Daniel Yanez,ESP,FW,Real Madrid,17,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bertug Yildirim,TUR,FW,Getafe,22,22,14,1083,12.0,1,0,1,1,0,0,7,0,2.5,2.5,1.2,3.7,8,14,48,0.08,0.0,0.08,0.08,0.08,0.21,0.1,0.31,0.21,0.31,2.0,0,33,18,14,7,1,5,0,19,7,36.8,1.58,0.58,0.05,0.14
Arsen Zakharyan,RUS,"MF,FW",Real Sociedad,21,3,1,73,0.8,1,0,1,1,0,0,0,0,0.2,0.2,0.1,0.3,0,3,4,1.23,0.0,1.23,1.23,1.23,0.24,0.12,0.36,0.24,0.36,9.0,0,1,0,0,1,1,1,0,4,2,50.0,4.93,2.47,0.25,0.5
Bryan Zaragoza,ESP,"FW,MF",Osasuna,22,27,22,1836,20.4,1,6,7,1,0,0,4,0,2.7,2.7,3.2,5.9,105,50,140,0.05,0.29,0.34,0.05,0.34,0.13,0.16,0.29,0.13,0.29,12.0,0,19,39,9,103,5,11,0,42,13,31.0,2.06,0.64,0.02,0.08
Igor Zubeldia,ESP,DF,Real Sociedad,27,28,27,2269,25.2,0,0,0,0,0,0,6,1,0.6,0.6,0.4,1.1,22,101,3,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,12.0,0,38,11,0,1,34,22,0,12,4,33.3,0.48,0.16,0.0,0.0
Martin Zubimendi,ESP,MF,Real Sociedad,25,36,33,2962,32.9,2,1,3,2,0,0,6,0,2.6,2.6,1.1,3.7,38,195,43,0.06,0.03,0.09,0.06,0.09,0.08,0.03,0.11,0.08,0.11,60.0,0,44,19,0,12,42,41,0,24,8,33.3,0.73,0.24,0.08,0.25
