Player,Nation,Pos,Squad,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt
Thiago Vecino,URU,FW,Nizhny Novgorod,25,2.6,1,2,1,50.0,0.76,0.38,0.0,0.0,1,2
Danila Vedernikov,RUS,"DF,MF",Nizhny Novgorod,23,3.7,0,2,0,0.0,0.55,0.0,0.0,0.0,0,0
Lucas Vera,ARG,"MF,FW",FC Khimki,27,27.2,7,31,14,45.2,1.14,0.51,0.1,0.21,4,5
Luka VeЕЎner TiДЌiД‡,SVN,"MF,DF",Nizhny Novgorod,23,17.5,0,14,3,21.4,0.8,0.17,0.0,0.0,0,0
Paulo Vitor,BRA,DF,FK Akron Tolyatti,23,14.4,0,6,0,0.0,0.42,0.0,0.0,0.0,0,0
Maksim Vityugov,RUS,MF,Samara,26,6.6,0,5,0,0.0,0.76,0.0,0.0,0.0,0,0
David Volk,RUS,GK,D'mo Makhachkala,23,20.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Sergei Volkov,RUS,GK,FK Akron Tolyatti,29,16.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Sergey Volkov,RUS,DF,Zenit,21,1.4,0,1,0,0.0,0.73,0.0,0.0,0.0,0,0
Zakhar Volkov,BLR,DF,FC Khimki,26,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Dmitry Vorobyev,RUS,FW,Loko Moscow,26,21.8,12,59,24,40.7,2.71,1.1,0.19,0.46,1,2
Igor VujaДЌiД‡,MNE,DF,Rubin Kazan,29,26.4,0,17,3,17.6,0.65,0.11,0.0,0.0,0,0
Aleksandr Vyacheslavovich Zhirov,RUS,DF,Akhmat Grozny,33,17.9,2,16,6,37.5,0.89,0.33,0.13,0.33,0,0
Wendel,BRA,MF,Zenit,26,19.8,1,22,8,36.4,1.11,0.4,0.05,0.13,0,0
Willyan,BRA,DF,CSKA Moscow,29,25.1,1,26,7,26.9,1.04,0.28,0.04,0.14,0,0
Vyacheslav Yakimov,RUS,MF,Fakel Voronezh,26,13.8,0,17,2,11.8,1.23,0.14,0.0,0.0,0,0
Vladislav Yakovlev,RUS,FW,CSKA Moscow,22,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Denis Yakuba,RUS,"DF,MF",Samara,28,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Magomed Yakuev,RUS,MF,Akhmat Grozny,20,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Roman Yevgenyev,RUS,DF,Samara,25,15.5,0,12,4,33.3,0.78,0.26,0.0,0.0,0,0
Roman Yezhov,RUS,MF,Samara,26,15.2,0,10,2,20.0,0.66,0.13,0.0,0.0,0,0
Igor Yurganov,RUS,DF,Fakel Voronezh,30,16.4,0,10,2,20.0,0.61,0.12,0.0,0.0,0,0
Zalimkhan Yusupov,RUS,MF,D'mo Makhachkala,26,4.1,0,3,0,0.0,0.74,0.0,0.0,0.0,0,0
Anton Zabolotny,RUS,FW,FC Khimki,33,27.7,6,55,17,30.9,1.98,0.61,0.11,0.35,0,0
Leon Zaidenzal,RUS,DF,Dynamo Moscow,20,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
SaЕЎa Zdjelar,SRB,MF,CSKA Moscow,29,15.5,0,9,1,11.11,0.58,0.06,0.0,0.0,0,0
Ilya Zhbanov,RUS,FW,Rostov,20,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Rifat Zhemaletdinov,RUS,"FW,MF",CSKA Moscow,27,9.8,2,20,7,35.0,2.04,0.71,0.1,0.29,0,0
Anton Zinkovskiy,RUS,"MF,FW",Spartak Moscow,28,12.0,0,25,7,28.0,2.08,0.58,0.0,0.0,0,0
KiryЕ‚ ZinoviДЌ,BLR,"MF,FW",D'mo Makhachkala,21,6.1,1,17,8,47.1,2.79,1.31,0.06,0.13,0,0
Roman Zobnin,RUS,"MF,DF",Spartak Moscow,30,9.1,1,11,3,27.3,1.21,0.33,0.09,0.33,0,0
Daniil Zorin,RUS,MF,Spartak Moscow,20,5.2,1,9,2,22.22,1.73,0.38,0.11,0.5,0,0
Aleksandr Zotov,RUS,MF,Rubin Kazan,33,13.5,2,7,2,28.6,0.52,0.15,0.29,1.0,0,0
Georgi Zotov,RUS,DF,Orenburg,34,4.2,0,5,0,0.0,1.2,0.0,0.0,0.0,0,0
Ifet Дђakovac,BIH,MF,FK Akron Tolyatti,26,5.0,2,9,3,33.3,1.81,0.6,0.22,0.67,0,0
Jan Дђapo,SVN,"MF,DF",D'mo Makhachkala,21,7.7,1,12,1,8.3,1.56,0.13,0.08,1.0,0,0
Aleksa Дђurasovic,SRB,MF,FK Akron Tolyatti,21,28.0,0,14,2,14.3,0.5,0.07,0.0,0.0,0,0
